lz: 84.325949244976612817 Vol: 364208.52584674791433 PE: -2322464.67726315  Pxx: -0.00234502112383666 Pyy: -0.000252799615775687 Pzz: 1.84071551908479 
lz: 84.460655234185807672 Vol: 366223.97622115834383 PE: -2322460.43832389  Pxx: -0.00243580659372771 Pyy: -0.000187323508231237 Pzz: 1.8691320098872 
lz: 84.595361223395102002 Vol: 364460.58988363918616 PE: -2322459.39143349  Pxx: 0.00116804727044805 Pyy: 0.000408906618288897 Pzz: 1.87089478783425 
lz: 84.730067212604311067 Vol: 365049.85353497049073 PE: -2322460.85629599  Pxx: 0.00189445147384495 Pyy: 0.00243226029853732 Pzz: 1.8717558453581 
lz: 84.864773201813505921 Vol: 365753.98328913142905 PE: -2322462.47655452  Pxx: -0.00046416107715162 Pyy: -0.00189706156464374 Pzz: 1.8975358956843 
lz: 84.999479191022700775 Vol: 364464.34579688205849 PE: -2322462.1370105  Pxx: 0.00109691307018536 Pyy: 0.0028657418354678 Pzz: 1.94720955767685 
lz: 85.134185180232009316 Vol: 363854.16149915539427 PE: -2322462.4468253  Pxx: -0.00193185712548467 Pyy: -0.000478460388755722 Pzz: 1.95273162438647 
lz: 85.26889116944120417 Vol: 363762.15878105035517 PE: -2322467.20931662  Pxx: 0.000158663768849197 Pyy: -0.00101635865692006 Pzz: 1.92107826470799 
lz: 85.403597158650399024 Vol: 363918.2338332987274 PE: -2322472.16851221  Pxx: -0.000985718866687119 Pyy: 0.00167102058058743 Pzz: 1.89181238728645 
lz: 85.538303147859608089 Vol: 366451.73438777669799 PE: -2322472.13951419  Pxx: -0.000743854400715715 Pyy: -0.000110599479994797 Pzz: 1.91624779729289 
lz: 85.673009137068902419 Vol: 365853.76261146977777 PE: -2322477.79648367  Pxx: 0.00240124101316952 Pyy: -0.00158486571965935 Pzz: 1.91596404249276 
lz: 85.807715126278111484 Vol: 364025.780636611511 PE: -2322479.02897846  Pxx: -0.000209407085752045 Pyy: 0.000141364237155894 Pzz: 1.95077104208487 
lz: 85.942421115487306338 Vol: 362881.01552576466929 PE: -2322490.82428134  Pxx: 0.000236331769774598 Pyy: -0.001146123791169 Pzz: 1.94456233991168 
lz: 86.077127104696600668 Vol: 363359.56257228099275 PE: -2322491.95467741  Pxx: -0.00101609495936413 Pyy: 0.00175159048358875 Pzz: 1.98977019651835 
lz: 86.211833093905809733 Vol: 362355.02269500284456 PE: -2322492.35062317  Pxx: -0.000613999047985065 Pyy: 0.000159412955616278 Pzz: 2.01795901111869 
lz: 86.346539083115004587 Vol: 360789.46963873674395 PE: -2322491.50240252  Pxx: 0.00170254898607717 Pyy: 0.000446611832952261 Pzz: 2.07234234840269 
lz: 86.481245072324199441 Vol: 360602.86255342001095 PE: -2322494.47594292  Pxx: 9.61940542388289e-06 Pyy: -0.000313415025199862 Pzz: 2.07692703372088 
lz: 86.615951061533507982 Vol: 360996.55530231504235 PE: -2322492.5870022  Pxx: -0.000483968475024447 Pyy: 0.000366851001536201 Pzz: 2.10269440050148 
lz: 86.750657050742702836 Vol: 361045.84958021587227 PE: -2322506.6755307  Pxx: 0.000362395673445307 Pyy: 0.00119553246786594 Pzz: 2.06207823598973 
lz: 86.885363039951911901 Vol: 360176.00446027709404 PE: -2322504.50087597  Pxx: 0.000233905985972119 Pyy: 0.000156270939659573 Pzz: 2.11117000027636 
lz: 87.020069029161206231 Vol: 358738.76886712945998 PE: -2322509.85440683  Pxx: -0.000443090902283005 Pyy: 0.00168664857744256 Pzz: 2.07491235425603 
lz: 87.154775018370401085 Vol: 360974.98698953655548 PE: -2322521.41608815  Pxx: 0.000999739707124127 Pyy: 0.00191139868633282 Pzz: 2.05094403329175 
lz: 87.28948100757961015 Vol: 358559.78577190870419 PE: -2322520.62525325  Pxx: 0.00115500106493122 Pyy: 0.00119712069517874 Pzz: 2.10644286689607 
lz: 87.424186996788805004 Vol: 358323.02202089224011 PE: -2322522.73671539  Pxx: 0.00045783847819386 Pyy: 0.00141482752494528 Pzz: 2.14942178809413 
lz: 87.558892985998099334 Vol: 358495.25064045476029 PE: -2322521.74629261  Pxx: -0.00136318255017649 Pyy: -0.00235221544108417 Pzz: 2.16805101624183 
lz: 87.693598975207308399 Vol: 358556.03092889493564 PE: -2322527.70863125  Pxx: -0.00104990203421608 Pyy: -0.00205678194323419 Pzz: 2.17458925813936 
lz: 87.828304964416503253 Vol: 358865.649200847256 PE: -2322525.43607383  Pxx: 0.00197192826613018 Pyy: -0.000793181305939019 Pzz: 2.21361941731972 
lz: 87.963010953625712318 Vol: 357268.2012207293883 PE: -2322527.17801638  Pxx: -0.00118249977709978 Pyy: 0.00205278802086553 Pzz: 2.25428237693388 
lz: 88.097716942835006648 Vol: 357730.75877369573573 PE: -2322524.65924389  Pxx: -0.000572756601021888 Pyy: -1.52050263088618e-05 Pzz: 2.27504566550093 
lz: 88.232422932044201502 Vol: 356768.06321663100971 PE: -2322525.31307767  Pxx: 0.000165475980302661 Pyy: 0.00131726470198273 Pzz: 2.32136321982729 
lz: 88.367128921253410567 Vol: 354969.24498864467023 PE: -2322528.06909336  Pxx: -0.000464118477073495 Pyy: 0.000145309931680066 Pzz: 2.34550791513464 
lz: 88.501834910462704897 Vol: 355777.44583858869737 PE: -2322538.21563466  Pxx: -0.00132133263270283 Pyy: 0.000545713885429533 Pzz: 2.31070012264544 
lz: 88.636540899671899751 Vol: 357101.18069290218409 PE: -2322549.39927471  Pxx: -0.000691203742760687 Pyy: -0.00066718357849853 Pzz: 2.28237520568269 
lz: 88.771246888881108816 Vol: 355468.62794543761993 PE: -2322548.58208084  Pxx: 0.000791078818612306 Pyy: -0.00177924826591289 Pzz: 2.33980970104183 
lz: 88.90595287809030367 Vol: 356290.85190304217394 PE: -2322552.26397358  Pxx: -0.0012460878917378 Pyy: -3.94315421908926e-05 Pzz: 2.34813336175762 
lz: 89.040658867299612211 Vol: 355125.48207764228573 PE: -2322558.94570276  Pxx: 0.000167603566688238 Pyy: 0.00234578929786149 Pzz: 2.39548396628712 
lz: 89.175364856508807065 Vol: 354875.23182839143556 PE: -2322566.73884952  Pxx: -0.00114926303169175 Pyy: -0.000335789822388043 Pzz: 2.39946407677324 
lz: 89.31007084571800192 Vol: 354457.33787654689513 PE: -2322566.03828058  Pxx: -0.000761187406909882 Pyy: 0.00104719158350844 Pzz: 2.44051234498793 
