lz: 88.818077214182494572 Vol: 34093.048333226564864 PE: -558985.283171443  Pxx: 1.73182776290626 Pyy: -0.00548719826639965 Pzz: 10.0934023054805 
lz: 88.959959126665197005 Vol: 34175.77176881187188 PE: -558983.173115915  Pxx: 1.81578344248417 Pyy: 0.00249765532303901 Pzz: 10.3451379534117 
lz: 89.101841039147899437 Vol: 34147.50397910708125 PE: -558980.897953966  Pxx: 1.91051183538297 Pyy: -0.00253309887424795 Pzz: 10.5040013218248 
lz: 89.24372295163060187 Vol: 34156.880183244858927 PE: -558976.934263327  Pxx: 1.94405429505737 Pyy: -0.00726232235010901 Pzz: 10.5943151145658 
lz: 89.385604864113389567 Vol: 34246.30010234938527 PE: -558979.721442095  Pxx: 1.75276574307761 Pyy: 0.00360984626580426 Pzz: 10.4947827566948 
lz: 89.527486776596092 Vol: 34177.67951700087724 PE: -558982.701235236  Pxx: 1.77418995235809 Pyy: -0.00356609998954904 Pzz: 10.4321330361105 
lz: 89.669368689078794432 Vol: 34254.436210510677483 PE: -558982.087764669  Pxx: 1.76803414374838 Pyy: -0.000451913192726073 Pzz: 10.6089913355273 
lz: 89.811250601561496865 Vol: 34334.266949073229625 PE: -558981.088681565  Pxx: 1.80244336191803 Pyy: -0.00190343316455597 Pzz: 10.6033295194248 
lz: 89.953132514044199297 Vol: 34333.510872335602471 PE: -558984.765630867  Pxx: 1.66071319172616 Pyy: 0.00650620054833617 Pzz: 10.6526853606957 
lz: 90.09501442652690173 Vol: 34366.024463579422445 PE: -558991.331338675  Pxx: 1.63819895784919 Pyy: 0.00330671009190831 Pzz: 9.70287693530113 
lz: 90.236896339009689427 Vol: 34552.892876312733279 PE: -559003.929231666  Pxx: 1.73117268686384 Pyy: 0.00360059502136885 Pzz: 8.70718966586734 
lz: 90.37877825149239186 Vol: 34448.060229015092773 PE: -559004.807477689  Pxx: 1.80709619235384 Pyy: 0.00236120011701092 Pzz: 8.96733431142934 
lz: 90.520660163975094292 Vol: 34563.190246932739683 PE: -559010.009338176  Pxx: 1.76707120644704 Pyy: 0.00338272515739245 Pzz: 8.68001393491878 
lz: 90.662542076457796725 Vol: 34668.25056708221382 PE: -559020.325281393  Pxx: 1.56998191346876 Pyy: 0.0048076981377968 Pzz: 7.78333322588299 
lz: 90.804423988940499157 Vol: 34759.118370456933917 PE: -559022.302908692  Pxx: 1.60968206728784 Pyy: -0.00441967721892977 Pzz: 7.67794637294901 
lz: 90.946305901423301066 Vol: 34855.951064894281444 PE: -559027.607460483  Pxx: 1.44283002374331 Pyy: 0.000123218060380363 Pzz: 7.16670271259766 
lz: 91.088187813905989287 Vol: 34850.2915774640569 PE: -559027.30310811  Pxx: 1.47052025706574 Pyy: -0.00194485288574278 Pzz: 7.31659555913529 
lz: 91.23006972638869172 Vol: 34833.914949596568476 PE: -559024.946639403  Pxx: 1.49647394227851 Pyy: -0.000773155978476339 Pzz: 7.46179969560003 
lz: 91.371951638871394152 Vol: 34914.137514596979599 PE: -559021.918495114  Pxx: 1.54387028119801 Pyy: -0.0017997981017738 Pzz: 7.6722136456823 
lz: 91.513833551354096585 Vol: 34877.51495252596942 PE: -559020.396370035  Pxx: 1.59204015876754 Pyy: -0.00608335627339188 Pzz: 7.89781773693468 
lz: 91.655715463836898493 Vol: 34954.91245456856268 PE: -559018.49549285  Pxx: 1.60841322450094 Pyy: 0.00509677101785354 Pzz: 7.94339740690755 
lz: 91.797597376319600926 Vol: 35020.356681280587509 PE: -559018.569525935  Pxx: 1.36503595550763 Pyy: -0.00410874155961997 Pzz: 7.61465898070589 
lz: 91.939479288802289147 Vol: 35373.179058372261352 PE: -559038.958966173  Pxx: 0.574306742363242 Pyy: 0.00296627079880384 Pzz: 4.91886340789767 
lz: 92.08136120128499158 Vol: 35379.714835054910509 PE: -559039.035686155  Pxx: 0.653767219177582 Pyy: -0.00686936890762018 Pzz: 5.11564238286816 
lz: 92.223243113767694012 Vol: 35677.662989427793946 PE: -559052.352646729  Pxx: 0.31802537902642 Pyy: 0.00195266438825602 Pzz: 3.76196150614612 
lz: 92.365125026250495921 Vol: 35685.60391494302894 PE: -559052.9098683  Pxx: 0.369962091239569 Pyy: 0.00465883054009811 Pzz: 3.9093736592426 
lz: 92.507006938733198353 Vol: 35699.424507716830703 PE: -559051.902301894  Pxx: 0.400290111433534 Pyy: 0.00488445049472536 Pzz: 4.04769579758971 
lz: 92.648888851215900786 Vol: 35809.693867535694153 PE: -559050.699157509  Pxx: 0.409107326532509 Pyy: 0.00589937716739272 Pzz: 4.18906869205603 
lz: 92.790770763698589008 Vol: 35838.55615425160795 PE: -559049.883566199  Pxx: 0.456438433498662 Pyy: 0.00573804635113608 Pzz: 4.37922452780095 
lz: 92.93265267618129144 Vol: 35865.566790117336495 PE: -559049.020324553  Pxx: 0.508256023026832 Pyy: 0.0101242241531698 Pzz: 4.54093368343998 
lz: 93.074534588664093349 Vol: 35839.9907984180536 PE: -559048.453078872  Pxx: 0.592637427749992 Pyy: 0.0059481325741378 Pzz: 4.71754979910102 
lz: 93.216416501146795781 Vol: 35891.469374759617494 PE: -559047.25519363  Pxx: 0.619871327897789 Pyy: -0.00199270256001469 Pzz: 4.85159652953267 
lz: 93.358298413629498214 Vol: 35907.412429261137731 PE: -559045.156602842  Pxx: 0.617339711757865 Pyy: 0.000932046146330272 Pzz: 4.92091545817581 
lz: 93.500180326112200646 Vol: 35987.298225151411316 PE: -559045.619088089  Pxx: 0.632420573428611 Pyy: 0.00706711001959769 Pzz: 4.88318592625179 
lz: 93.642062238594903079 Vol: 36061.274603820020275 PE: -559044.904178389  Pxx: 0.66501369367546 Pyy: -0.00103710034304323 Pzz: 5.03599368581186 
lz: 93.783944151077690776 Vol: 36337.59686901148234 PE: -559055.683846129  Pxx: 0.275584067763575 Pyy: -0.00715439938428345 Pzz: 3.26215156898689 
lz: 93.925826063560393209 Vol: 36341.033966443406825 PE: -559055.835013862  Pxx: 0.352881984294882 Pyy: -0.000493554538775312 Pzz: 3.47161462469086 
lz: 94.067707976043095641 Vol: 36373.383174773502105 PE: -559054.350055182  Pxx: 0.371168977861701 Pyy: 0.000387390443207223 Pzz: 3.65391675377712 
lz: 94.209589888525798074 Vol: 36436.673226391932985 PE: -559053.713035473  Pxx: 0.397403393454666 Pyy: 0.00692554243482574 Pzz: 3.7766372392215 
lz: 94.351471801008500506 Vol: 36509.57969752545614 PE: -559052.041038417  Pxx: 0.435263634194767 Pyy: -0.00493989029904793 Pzz: 3.94214023051399 
